@RELATION ontolo

@ATTRIBUTE cooc NUMERIC
@ATTRIBUTE lesk NUMERIC
@ATTRIBUTE relation {"ant","tmp","ent","pre"}
@ATTRIBUTE correct {"+","-"}


@DATA
0,0,ant,-
0,2,tmp,-
0,0,ant,-
0.04669260700389105,0,pre,-
0,0,pre,-
0.06666666666666667,0,ant,-
1.5,0,tmp,-
0,2,ant,-
0,1,ent,-
0.1111111111111111,0,ent,-
0,0,ant,-
0.17391304347826086,2,pre,-
0,0,pre,-
0,0,tmp,-
0.046153846153846156,0,ant,-
0,0,ant,-
0,1,ant,-
0.015209125475285171,0,ent,-
0,1,ant,-
0,1,ant,-
0,0,tmp,-
0,0,ant,-
0.04887218045112782,0,pre,-
0,1,ant,-
0,0,ent,-
0,0,ant,-
0,2,ant,-
0,0,pre,-
0,1,ant,-
0.07758620689655173,1,ant,-
0,0,ant,-
0,0,ant,-
0.003431185665268776,0,ent,-
0.1111111111111111,0,pre,-
0.1,1,ant,-
0,1,pre,-
0.09230769230769231,1,pre,-
0.25,0,ant,-
0,0,ant,-
0,0,pre,-
0,2,ant,-
0,5,pre,-
0,0,ant,-
0,2,tmp,-
0.019327731092436976,0,ent,-
0.04779874213836478,4,pre,-
0.02702702702702703,1,ant,-
0.058823529411764705,0,pre,-
0,0,ant,-
0,0,ant,-
0.04205607476635514,0,pre,-
0,1,ent,-
0.18777292576419213,1,ant,-
0,0,ant,-
0,0,ant,-
0,2,ent,-
0,2,ant,-
0,0,pre,-
1.0583941605839415,1,ent,-
0,2,ent,-
0,0,ent,-
0.023809523809523808,0,ent,-
0,0,ant,-
0,1,ent,-
0.006600660066006601,0,ent,-
0.04477611940298507,0,ant,-
0,0,ant,-
2.5,0,ant,-
0,1,pre,-
0,0,ant,-
0,0,ent,-
0,0,ant,-
0,0,ent,-
0.019230769230769232,0,ant,-
1.2,0,pre,-
0,1,tmp,-
0,0,pre,-
0,2,ant,-
0,2,ant,-
0,2,tmp,-
0.06716417910447761,2,ant,-
0.017964071856287425,2,ent,-
0,0,ent,-
0,3,ent,-
0,1,ant,-
0.1111111111111111,0,ent,-
0,1,tmp,-
0.07954545454545454,0,ant,-
3.8502382573179035,1,ent,-
1.3110169491525423,0,pre,-
0,1,ent,-
0.1111111111111111,0,pre,-
0,1,ent,-
0,1,ent,-
0,1,ant,-
0.004889975550122249,1,ent,-
0,0,ent,-
0,0,ent,+
0.023809523809523808,0,ant,-
0,0,tmp,-
0.046153846153846156,0,ant,-
0,1,ant,-
0,3,tmp,-
0,0,ent,-
0,1,ent,-
0,1,ant,-
0,1,ent,-
0,2,ent,-
0.006481128478841022,0,ent,-
0,0,ent,-
0,1,tmp,-
0.03865546218487395,1,ent,-
0,0,ant,-
0.31956521739130433,0,ent,-
0.023255813953488372,0,ant,-
0,0,ant,-
0.018518518518518517,1,ant,-
0,0,ant,-
0.0011862396204033216,1,ent,-
0.00680015111446921,1,ent,-
0.1111111111111111,1,ent,-
0.003401360544217687,0,ent,-
0,1,pre,-
0.1111111111111111,1,ent,-
0,0,ent,-
0,0,ent,-
0,0,tmp,-
0,0,tmp,-
0,1,ant,-
0,1,ant,-
0,0,ent,-
0,2,ant,-
0,1,ant,-
0.05202312138728324,0,pre,-
0,0,ent,-
0,1,ant,-
0.0031847133757961785,2,ent,-
0,0,ant,-
0,0,tmp,-
0,1,tmp,-
0,0,ant,-
0,0,ant,-
0,0,pre,-
0,0,ent,-
0,0,ant,-
0,0,pre,-
0,1,ent,-
0,0,ent,-
0,1,pre,+
0.043478260869565216,2,ant,-
0,0,ent,-
0,0,pre,-
0,0,ant,-
0.01652892561983471,0,ent,-
0,1,tmp,-
0.13802816901408452,0,pre,-
0.0196078431372549,1,ant,-
0.018867924528301886,0,ant,-
0,0,ent,-
0,3,tmp,-
0,0,tmp,-
1.489795918367347,0,ant,-
0.014705882352941176,0,pre,-
0,0,pre,-
0,0,tmp,-
0,2,ant,-
0.8928571428571429,1,ent,-
0,2,tmp,-
0,0,ant,-
0,0,ant,-
0,1,ant,-
0,3,ent,-
25.833333333333332,0,ant,-
0,0,ant,-
0,0,pre,-
0.20588235294117646,0,ant,-
0,0,tmp,-
0,2,ant,-
0,0,ant,-
0.12440191387559808,0,ent,-
0,1,ant,-
0.029476787030213707,0,ent,-
0,0,ant,-
0,0,ant,-
0.26666666666666666,0,pre,-
0.03571428571428571,1,ant,-
0,1,ant,-
0,0,ent,-
0.23094904160822816,0,ent,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0,0,pre,-
0.046153846153846156,0,ant,-
0,0,ent,-
0.06837606837606838,1,ent,-
0.03076923076923077,1,pre,-
0,0,ent,-
0,0,ant,-
0,1,tmp,-
0,0,ent,-
0,0,ant,-
0.046153846153846156,2,ant,-
0,0,ant,-
0,0,ant,-
0,1,ant,-
0,0,ant,-
0,1,tmp,+
18.8125,0,tmp,+
0.013986013986013986,0,ant,-
0.046153846153846156,1,ant,-
0,0,ant,-
3.935483870967742,0,ent,-
0.11627906976744186,0,ant,-
0,1,tmp,-
3.869158878504673,1,pre,-
0.00819672131147541,0,pre,-
0,1,ent,-
0,0,tmp,-
0,0,ant,-
3.1607142857142856,0,ent,-
0,0,ent,-
0,0,tmp,-
0,0,ent,-
0.0053475935828877,1,ent,-
0,0,ant,-
0.004208754208754209,0,ent,-
0,0,pre,-
0,0,ant,-
0,0,ent,-
0,0,ent,-
0.1111111111111111,0,ent,+
0.043478260869565216,3,ant,-
0,0,ant,-
0.12440191387559808,1,ent,-
0,0,ant,-
0,1,ant,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0,0,ent,-
0.018518518518518517,1,ant,-
0,0,ant,-
0.01193058568329718,0,ent,-
0.042085427135678394,0,ent,-
0,1,ent,-
0.046153846153846156,0,ant,-
0,0,ant,-
0,0,pre,-
0,0,pre,-
0.18653948065712772,1,ent,-
0,1,pre,-
0.25,1,pre,-
0.0963855421686747,0,pre,-
0,0,ant,-
0.3915958873491283,0,ent,-
0,1,ent,-
0,0,ant,-
0,0,tmp,-
0,0,ant,-
0,1,ant,-
0.11627906976744186,0,ant,-
0,1,tmp,-
0,0,ant,-
0,1,ent,-
0.05905511811023622,1,ent,-
0,0,tmp,-
0,0,ent,-
0.0196078431372549,0,ant,-
0,0,ent,-
0,0,ant,-
0,0,ent,-
0,0,ant,-
0.06143344709897611,3,ent,-
0,1,tmp,-
0,1,ent,-
0,1,ant,-
0,0,tmp,-
0.00966183574879227,1,ent,-
0.2796637568703524,0,ent,-
11.5,0,ent,-
0,1,ant,-
0,1,ant,-
0,1,pre,-
0,1,tmp,-
0,0,ant,-
0.0196078431372549,1,ant,-
0,0,ant,-
0,0,ant,-
0,0,tmp,-
0,0,tmp,-
0.04721030042918455,0,pre,-
0,0,ant,-
0.12206572769953052,0,ent,-
0,1,ant,-
0,0,ent,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0,1,ant,-
0,0,ant,-
0.046153846153846156,0,ant,-
2.9562043795620436,0,ant,-
0.006600660066006601,0,ent,-
0.006805293005671078,0,ent,-
0,0,ant,-
0,0,tmp,-
0,0,ent,-
0,0,pre,-
0,4,pre,-
0,2,ant,-
5.82089552238806,2,pre,-
0,1,tmp,-
0,0,pre,-
2.6607883817427385,0,ent,-
0,2,ant,-
0.003779289493575208,1,ent,-
0.27586206896551724,1,ant,-
0,0,pre,-
0,1,ant,-
3.4844290657439445,2,ent,-
4.848484848484849,0,ent,-
2.0952380952380953,1,pre,-
0,0,ant,-
0,1,ant,-
0.11764705882352941,1,ant,-
0,0,ant,-
0.05102040816326531,0,pre,-
0,1,ent,-
0.046153846153846156,2,ant,-
0,1,tmp,-
0.11764705882352941,0,ant,-
0,0,ant,-
0,0,ant,-
0.08536585365853659,2,ent,-
0.2641509433962264,0,ent,-
0.011337868480725623,1,ent,-
0,0,ant,-
0.27692307692307694,0,ant,-
0,0,ant,-
0,1,tmp,-
0,0,pre,-
0.018518518518518517,0,ant,-
0,0,ent,-
0,0,ant,-
0,0,ant,-
0,0,ent,-
0.375,0,ant,-
0,0,tmp,-
0.05243752560426055,0,ent,-
0,0,ent,-
0,1,ant,-
0,1,pre,-
0.12440191387559808,0,ent,-
0,1,pre,-
0.06218181818181818,1,pre,-
0,3,tmp,-
3.974970202622169,0,ent,-
0.03076923076923077,0,pre,-
0,2,ant,-
0.018867924528301886,0,ant,-
0,0,pre,-
0,0,ant,-
0,0,ant,-
0.65625,0,ent,-
0.00975609756097561,3,pre,-
0.01862464183381089,1,ent,-
0,1,ant,-
0,2,ent,-
0,0,ant,-
0,2,ant,-
0.1,0,ant,+
0,0,tmp,-
0,1,ant,-
0.1,0,pre,-
0,0,pre,-
0,1,ent,-
0,0,ant,-
0.09523809523809523,1,pre,-
0,0,ent,-
0.07047949162333911,1,ent,-
0,1,pre,-
0.6353510895883777,0,ent,-
0.018867924528301886,1,ant,-
0,1,tmp,-
0,2,pre,-
0.018867924528301886,0,ant,-
0,0,ent,-
0.09523809523809523,0,ent,-
0,0,pre,-
0.08108108108108109,1,ant,-
0,0,ant,-
0,0,ant,-
10.197368421052632,0,ent,-
0.1111111111111111,1,ent,-
0,1,pre,-
0.08333333333333333,0,ant,-
0.6842105263157895,0,ent,-
0,0,ant,-
0,1,ent,-
0,0,ant,-
0,0,ent,-
0,0,ant,-
0,1,ant,-
0,1,ent,-
0,1,ant,-
0,0,ant,-
0,1,ant,-
0.42857142857142855,0,ant,-
0,0,pre,-
0,2,ant,-
0,0,pre,-
0.0111731843575419,3,ant,-
1.6403940886699508,0,ent,-
1.0147058823529411,0,pre,-
0,1,ant,-
0.058823529411764705,0,pre,-
0,1,ant,-
0,1,ant,-
0.125,2,ant,-
0.29850746268656714,0,ent,-
0,1,ent,-
0.006600660066006601,1,ent,-
3.958283671036949,4,pre,-
0,0,ent,-
0,0,ant,-
0.1322314049586777,1,ent,-
0.11290322580645161,1,pre,-
0,1,ant,-
0.6595744680851063,0,ant,-
0,0,tmp,+
0,1,ant,-
1.593969849246231,1,ent,-
0.05555555555555555,1,ant,-
0,0,ant,-
1.4157250470809792,3,ent,-
0,0,ent,-
0,1,ant,-
1.4654255319148937,1,ent,-
0,0,ant,-
0,0,pre,-
0,0,ant,-
0,2,ent,-
0,1,ant,-
0,1,ent,-
0,0,ant,-
0.23076923076923078,2,ent,-
0,0,ant,-
0.0625,1,ent,-
0.006578947368421052,0,ent,-
0.18,0,ant,-
0,0,ant,-
0.058823529411764705,2,ant,-
0,0,tmp,-
0.0453920220082531,0,pre,-
0.14588859416445624,2,pre,-
0.028985507246376812,0,ent,-
0,1,pre,-
0.1487603305785124,0,ant,-
0.009259259259259259,0,pre,-
0,1,ant,-
0,1,ant,-
0.04477611940298507,0,ant,-
0,0,ant,-
0,0,tmp,-
0,0,ant,-
0,1,tmp,-
0,1,ant,+
0,2,tmp,-
0.5,0,ant,-
0,0,ant,-
0,1,ant,-
0,1,ent,-
0.11627906976744186,0,ant,-
1.9744631456761463,1,ent,-
0,1,pre,-
0,0,ant,-
0,3,ant,-
6.776289350301407,0,ent,-
0,0,tmp,-
0,1,tmp,-
0.023255813953488372,0,ant,-
0,1,pre,-
0,0,pre,-
0.018518518518518517,0,ant,-
0.015217391304347827,0,ent,-
0,0,ant,-
0,1,ant,-
0,0,pre,-
0,0,ent,-
0.17647058823529413,0,tmp,-
0,0,ant,-
0,1,ent,-
0,0,tmp,-
0,1,ent,-
0.11570247933884298,2,ant,-
0,2,ent,-
0,1,ent,-
0.07804878048780488,1,pre,-
0,1,ant,-
0,1,ant,-
0.058823529411764705,1,tmp,-
0,0,ant,-
0,0,tmp,-
0,0,ant,-
0,1,ent,-
0.058823529411764705,0,pre,-
0,1,pre,-
0,1,pre,-
0,2,ent,-
0,2,ent,-
0.17647058823529413,2,ant,-
0,1,ent,-
0,0,pre,-
0,0,ent,-
0,0,ant,-
0,0,ent,-
0.00819672131147541,1,ent,-
0,0,ant,-
2.0,1,ant,-
0.004901960784313725,3,pre,-
0,0,ent,-
0.0037979491074819596,1,ent,-
0,1,tmp,-
0,0,ant,-
0.018867924528301886,0,ant,-
6.922413793103448,0,ant,-
0.046153846153846156,1,ant,-
0,2,ant,-
0,1,ent,-
0,0,ant,-
0,0,pre,-
0,1,ent,-
0,0,ant,-
0.0053475935828877,1,ent,-
0,0,ant,-
0,1,pre,-
0,0,ant,-
0,1,ant,-
0,0,ant,-
0,1,ant,-
0.18604651162790697,3,pre,-
8.959529411764706,0,ent,-
0.01276595744680851,1,ent,-
0,1,tmp,-
0,1,ant,-
0.47058823529411764,1,ent,-
0,0,tmp,+
0,0,tmp,-
0,0,ent,-
0.05263157894736842,0,pre,-
0,0,pre,-
0,0,ant,-
0,0,ant,-
0.14516129032258066,1,ant,-
0,1,ant,-
0,1,ant,-
0,0,ant,-
0.011853448275862068,1,ent,-
0,0,ent,-
0,1,ant,-
0.02752842609216038,0,ent,-
0.046153846153846156,0,ant,-
0,0,pre,-
3.1058354476259513,1,pre,-
0.5538461538461539,1,ant,-
0.0037593984962406013,1,ent,-
0,2,pre,-
0.021209740769835034,0,ent,-
0.15503875968992248,0,pre,-
0,2,ant,-
0,3,ant,-
0.2,1,pre,-
0,0,ant,-
0.12440191387559808,0,ent,-
0.1,1,ant,-
0,1,ant,-
0.058823529411764705,0,pre,-
0,0,ent,-
0.07011331444759207,0,ent,-
0,0,ent,-
0.05202312138728324,0,pre,-
0,1,ant,-
0.023255813953488372,1,pre,-
14.315255312400888,0,ent,-
0,0,ant,-
0,2,ant,-
0,1,ent,-
0.04514363885088919,0,pre,-
0,0,ant,-
0.3588516746411483,3,pre,-
0,1,tmp,-
0,0,ant,-
0,0,ant,-
0,1,pre,-
0,2,ent,-
0,0,pre,-
8.212505108295872,1,ent,-
0,0,pre,-
0,0,ant,-
0.1111111111111111,0,ent,-
0,2,ant,-
0,0,ant,-
0,0,ant,-
0,1,tmp,-
0.05263157894736842,0,pre,-
0,0,ant,-
0.051094890510948905,0,pre,-
0.04779874213836478,1,pre,-
0,3,ant,-
0,0,ent,-
0.7,0,ant,-
0.046153846153846156,0,ant,-
0.01002227171492205,0,ent,-
0,1,ant,-
1.6923076923076923,0,pre,-
0,0,pre,-
0.06666666666666667,1,ant,-
0,0,ant,-
0.1487603305785124,0,ant,-
0,1,ant,-
0,0,ant,-
0.05,0,ent,-
0,0,tmp,-
0.03718199608610567,1,pre,-
19.6875,0,tmp,-
0,0,pre,-
0,0,ent,-
0,0,ant,-
0,1,ant,-
0,0,ent,-
0,0,ant,-
0.1111111111111111,1,ent,-
0.04758064516129032,0,ent,-
0,0,ant,-
0.1111111111111111,0,pre,-
0.12440191387559808,1,ent,-
0,0,ant,-
0,0,ent,-
11.1,1,pre,-
0,2,ent,-
0,0,ant,-
0,0,ant,-
0.09090909090909091,0,ant,-
0,1,ent,-
0.08441558441558442,0,pre,-
0,0,ant,-
0,1,tmp,-
0,1,ant,-
0,1,ant,+
0,0,pre,-
0,0,ant,-
0.1,1,ant,-
0,0,ent,-
0.05,1,tmp,-
0.0033333333333333335,0,ent,-
0,0,ent,-
0.04735152487961477,0,ent,-
0,0,ant,-
0.35,0,ent,-
0.13802816901408452,1,pre,-
0.06218181818181818,1,pre,-
13.239669421487603,0,ant,+
0,0,ent,-
36.3,1,pre,-
0,1,pre,-
0,0,ant,-
0,0,ant,-
0.14285714285714285,1,ent,-
0,1,pre,+
0,0,ant,-
0.0026445032111824707,1,pre,-
0.12440191387559808,0,ent,-
0,1,ant,-
0,0,ant,-
0,0,ant,-
0.19528619528619529,2,pre,-
0,0,ant,-
0,1,tmp,-
0,1,ent,-
0,1,tmp,-
0,0,pre,-
0,0,ent,-
0,0,tmp,-
0,0,pre,-
0.4242002781641168,0,ent,-
0,0,tmp,-
0.017241379310344827,1,pre,-
1.0304114490161003,0,ent,-
0,0,tmp,-
0.05131128848346636,0,pre,-
0,1,ent,-
0.3103448275862069,0,pre,-
0,0,tmp,+
0,0,ent,-
0.12440191387559808,0,ent,-
0,2,ent,-
0,1,ant,-
0.006600660066006601,0,ent,-
0.006481128478841022,0,ent,-
0,2,tmp,-
0,0,pre,-
0,0,pre,-
0.0453920220082531,0,pre,-
0.1111111111111111,1,ent,-
0,0,ant,-
0.3437738731856379,1,ent,-
0.019230769230769232,2,ant,-
0,0,ent,-
0.03333333333333333,2,ant,-
0,0,tmp,-
0,1,ant,-
0,0,ant,-
0,1,ent,+
0,1,tmp,-
0,0,ant,-
2.5242718446601944,2,pre,+
0,0,ant,-
0,0,ant,-
0,0,ant,-
0,3,ant,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0.1111111111111111,0,ent,-
0,1,ant,-
0,0,ent,-
0,1,ent,-
0,0,ent,-
0,1,tmp,-
39.347417840375584,2,ent,+
0,1,ant,-
0,0,ant,-
0.11764705882352941,0,ant,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0.047619047619047616,0,ent,-
0,1,pre,-
0.057971014492753624,1,ent,-
2.42,0,ant,-
0,0,tmp,-
0,0,ent,-
0,0,ant,-
0.04619565217391304,0,pre,-
0,0,ant,-
0,0,ant,-
0.02127659574468085,0,ant,-
1.1194029850746268,1,ant,-
0,0,pre,-
0,0,pre,-
0,0,pre,-
0.9558665231431647,1,pre,-
0,1,ant,-
0,3,ant,-
0,0,ant,-
0,0,ant,-
0.008264462809917356,0,ent,-
0,0,tmp,-
0,1,ant,-
2.1209150326797386,1,pre,-
0,0,pre,-
0.051094890510948905,0,pre,-
0,0,ant,-
13.607142857142858,0,ant,+
0,0,tmp,-
0,0,ant,-
0,1,ant,-
0.018518518518518517,2,ant,-
0.0392156862745098,0,ant,-
0,1,pre,-
0,1,tmp,-
0,0,ent,-
0,1,ent,-
0,1,tmp,-
0,2,ant,-
0.13802816901408452,0,pre,-
0,0,pre,-
2.2857142857142856,2,ant,-
0,2,tmp,-
0,1,ant,-
0,2,ent,-
0,2,pre,-
0.32589285714285715,1,ent,-
0,0,tmp,-
0,0,ant,-
0.05263157894736842,0,ent,-
0,0,ant,-
0,0,ant,-
0,2,ent,-
0.1651705565529623,1,ent,-
0.7272727272727273,1,pre,-
0,1,ant,-
0.0021413276231263384,1,ent,-
0.056338028169014086,0,ant,-
3.2378580323785804,4,pre,+
0,0,ant,-
0,0,tmp,-
0,3,ant,-
0.043478260869565216,2,ant,-
0.07643312101910828,0,ant,-
0.16666666666666666,1,ant,-
0,0,pre,-
0.13043478260869565,0,ent,-
0,2,pre,-
0.046456692913385826,2,ent,-
0,0,ant,-
0,2,ent,-
0,0,ent,-
0.05741324921135647,0,ent,-
0.003779289493575208,0,ent,-
0,2,pre,-
0,0,ant,-
0,1,pre,-
0.037037037037037035,0,ant,-
0,0,ant,-
0,1,ant,-
0,0,pre,-
0.09090909090909091,0,ant,-
0,0,tmp,-
0,0,ent,-
0,0,ant,-
0.16666666666666666,2,ent,-
2.5918212798182507,1,ent,-
0,1,ant,-
6.25,0,tmp,-
0,0,ant,-
0,1,ent,-
2.6142857142857143,0,pre,-
0,0,ent,-
0,0,ant,-
0.16666666666666666,0,ant,-
0,0,tmp,-
0,0,ant,-
0.015209125475285171,0,ent,-
3.0901355184368104,1,ent,-
0.0049261083743842365,1,pre,-
0,0,ant,-
0.046153846153846156,0,ant,-
0.18,1,ant,-
0.04780876494023904,0,pre,-
0,0,ant,-
0,2,ent,-
0.15126050420168066,1,pre,-
0.2,1,ant,-
0,0,tmp,-
1.0714285714285714,1,ant,-
0.04779874213836478,0,pre,-
0,0,pre,-
0,1,ant,-
0,2,ent,-
0,0,pre,-
0,0,pre,-
0,1,tmp,-
0,1,pre,-
0,2,ent,-
0,1,ant,-
0.02627511591962906,6,pre,-
0.19966442953020133,1,ent,-
0,0,ant,-
0,3,ant,-
0.019748653500897665,0,ent,-
0,1,tmp,-
0.27692307692307694,0,ant,-
0,1,ent,-
0,0,ant,-
0.018867924528301886,0,ant,-
0,3,ant,-
0.046153846153846156,0,ant,-
0,0,tmp,-
0,0,pre,-
0.06666666666666667,0,ant,-
4.719747235387046,2,ent,+
0,2,tmp,-
0.12264150943396226,3,ent,-
0.06666666666666667,0,ant,-
0,0,ant,-
0,1,ant,-
0,0,ant,-
0.018518518518518517,0,ant,-
0,0,ant,-
0,0,pre,-
0,0,tmp,-
0,0,ant,-
1.4390602055800295,1,ent,-
0.1810344827586207,0,pre,-
0,0,tmp,-
0,1,ant,-
0.4444444444444444,0,pre,-
0,1,ent,-
0,1,ent,-
0.046153846153846156,0,ant,-
0,0,ent,-
0,0,ant,-
0,1,tmp,-
0,4,ant,+
9.086765994741455,0,ent,-
0,0,ent,-
0,0,pre,-
0,0,pre,-
0,1,ant,-
0,0,ant,-
0.25,1,tmp,-
0,1,ent,-
0.04721030042918455,0,pre,-
0,0,tmp,-
0.0011890606420927466,0,ent,-
0.0049261083743842365,0,pre,-
0,0,ant,-
0.013836477987421384,1,ent,-
0,2,ent,-
0,2,ent,-
0.06,0,ant,-
0,0,ant,-
0.08888888888888889,0,pre,-
0.07804878048780488,3,pre,-
0,0,ant,-
0,0,ant,-
0,0,pre,+
0,0,ant,-
0,0,ant,-
0.2747826086956522,1,ent,-
0,1,ent,-
2.0,1,ant,-
0.14285714285714285,0,ant,-
0,1,ent,-
0,0,ent,-
0,1,ant,-
0,2,pre,-
0,0,ent,-
0,0,ant,-
0,0,tmp,-
0,0,ant,-
0.5122897800776197,1,pre,-
0,0,tmp,-
0,1,ant,-
0,0,ent,-
4.61344537815126,0,ant,-
0,0,tmp,-
0.05019305019305019,0,pre,-
0,0,ant,-
0,1,ant,-
0,0,pre,-
0.26666666666666666,1,pre,-
0,0,tmp,-
0.7619047619047619,1,pre,-
0.030534351145038167,0,pre,-
0.04477611940298507,0,ant,-
0,1,tmp,-
0.017543859649122806,0,ant,-
0.590431315694092,1,pre,-
0,2,ant,-
0.4727272727272727,0,ant,-
0,0,ant,-
0.04735152487961477,0,ent,-
0.1069703243616287,0,ent,-
0,0,ant,-
0,0,pre,-
0,2,pre,-
0,1,ent,-
0,1,ent,-
0.04526748971193416,0,pre,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0,1,ant,-
0,1,tmp,-
0.30152872957301,1,ent,-
0,0,ant,-
0,0,ant,-
0.1487603305785124,0,ant,-
0.046153846153846156,0,ant,-
0.07894736842105263,0,ant,-
0.011554621848739496,2,ent,-
0,0,tmp,+
0,1,ent,-
0,0,ant,-
0,0,ant,-
0,2,ent,-
0,0,ant,-
0.022668153102935712,1,pre,-
0.006805293005671078,0,ent,-
1.3,0,ant,-
0.04477611940298507,1,ant,-
0,0,ant,-
0,1,tmp,-
0,1,pre,-
0,0,ent,-
0,0,ant,-
0,0,ant,-
0.058823529411764705,0,tmp,-
0.1815680880330124,0,ent,-
0.018518518518518517,1,ant,-
0.05202312138728324,0,pre,-
0,0,ant,-
0,0,tmp,-
0,1,ant,-
0,0,pre,-
0.36893203883495146,0,pre,-
0,1,ant,-
0.15,0,tmp,-
0,0,ant,-
0.03125,3,pre,-
0.02952755905511811,1,ent,-
0,0,ent,-
0.23872679045092837,0,pre,-
0,2,tmp,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0,2,pre,-
0,2,tmp,-
0,1,tmp,-
0,0,ant,-
0,1,ent,-
0.1,0,ant,-
0,1,ant,-
0.11764705882352941,0,tmp,-
0,0,tmp,-
0,0,ant,-
0,0,ant,-
0.046153846153846156,1,ant,-
0.046153846153846156,1,ant,-
0,1,ent,-
0.09090909090909091,0,ant,-
0.04411764705882353,0,ant,-
0.0196078431372549,1,ant,-
0,0,ent,-
0.05555555555555555,0,ant,-
0,1,ent,-
0,0,ent,-
0.05555555555555555,0,ant,-
0,1,ent,-
0,2,ent,-
0.00819672131147541,0,pre,-
0,1,ant,-
0,1,ent,-
0.12440191387559808,2,ent,-
0,0,ant,-
0,0,ant,-
0,1,ent,-
0,0,tmp,-
0,0,ent,-
0,0,ent,-
0,0,tmp,-
1.2916666666666667,1,ant,-
0.03731343283582089,0,ent,-
0,0,ant,-
0.07443946188340807,0,pre,-
0,0,pre,-
0.005908419497784343,2,ent,-
0.023809523809523808,1,ant,-
0,0,ant,-
0,0,ant,-
0.04411764705882353,1,ant,-
0.18181818181818182,1,tmp,-
0,1,ant,-
0,2,ant,-
1.4137099552187393,0,pre,-
0,0,pre,-
0,1,tmp,-
0.046456692913385826,0,ent,-
0,0,pre,-
0,0,ant,-
0.29473684210526313,2,ant,-
0.11540648095508811,1,ent,-
0,0,ant,-
0,0,tmp,-
0,0,pre,-
1.8888888888888888,1,ent,-
0,0,ant,-
0,2,ant,-
0,0,ant,-
0,0,ant,-
0,0,ent,-
0.011228533685601057,1,ent,-
0,3,ant,-
0.02127659574468085,0,ant,-
0,0,tmp,-
0,0,tmp,-
0,2,ant,-
0.04,0,ant,-
0,0,ant,-
0.019230769230769232,1,ant,-
0,0,ant,-
0,2,tmp,-
0.046153846153846156,1,ant,-
0.08296943231441048,3,pre,-
0,0,pre,-
3.2678025338575796,1,ent,-
0,1,ant,-
0,2,ant,-
0.25,3,pre,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0,2,tmp,-
0,1,tmp,-
0,1,tmp,-
0,1,tmp,+
0,0,ant,-
0,0,ant,-
0,0,ant,-
0,1,ant,-
0,0,ant,-
0.006789524733268671,0,ent,-
2.1951219512195124,0,ent,-
0,1,tmp,-
0,1,ent,-
0,1,pre,-
0,0,pre,-
0,1,ent,-
0,1,ant,-
0,0,ent,-
0.07142857142857142,0,ent,-
0,0,ant,-
0,0,ant,-
0.011527377521613832,1,ent,-
0,0,ant,-
0,2,ant,-
0,0,tmp,-
0.54995499549955,1,ent,-
0.019230769230769232,3,ant,-
0,1,ent,-
0.03225806451612903,2,ant,-
0.03940886699507389,2,pre,-
0,4,ant,-
0.12440191387559808,1,ent,-
0,0,ant,-
0,0,ant,-
0,1,pre,-
0,0,ent,-
0,1,ent,-
3.2803738317757007,0,pre,-
0.06976744186046512,0,pre,-
0,0,ant,-
0,0,tmp,-
0,1,ant,-
0.7321428571428571,0,ant,-
0,0,ent,-
0,0,ent,-
0,0,pre,-
0,0,ant,-
0,1,ant,-
0.01694915254237288,0,ant,-
0,1,ant,-
0,0,ant,-
0.006900212314225053,3,ent,-
0,0,pre,-
0,2,pre,-
0,0,ant,-
0,0,ent,-
0,0,ant,-
0,0,ent,-
0,0,ent,-
2.892857142857143,1,ant,+
0,0,ent,-
0,1,tmp,-
0.025951557093425604,2,pre,-
0,0,pre,-
0,0,pre,-
0.0625,0,ent,-
0,2,ant,-
0,1,tmp,-
0,0,ent,-
0,0,ant,-
0.07757951900698215,1,ent,-
0,2,ant,-
0.0026954177897574125,1,ent,-
0,1,ant,-
0,0,ant,-
0.04477611940298507,0,ant,-
0,0,tmp,-
0,2,tmp,-
0,0,ant,-
0.17647058823529413,0,pre,-
0.02127659574468085,3,ant,-
0,4,ent,-
0,1,ent,-
0.125,0,ant,-
0,0,tmp,-
0,1,tmp,-
0.046153846153846156,0,ant,-
0,0,ant,-
0,1,ant,-
0,1,ent,-
0.05682539682539683,1,ent,-
0,0,ant,-
0,2,tmp,-
0.15358361774744028,1,pre,-
0,0,ent,-
0.0200445434298441,0,ent,-
0,1,ant,-
0,0,tmp,-
11.0,0,ent,+
0.9095760450637415,1,ent,-
0,0,ant,-
0,0,ent,-
0,0,ent,-
0,0,ant,-
0.2,0,ant,-
0.019327731092436976,0,ent,-
0,2,ant,-
0.5,1,ant,-
0,0,ant,-
0.018518518518518517,0,ent,-
0,0,ant,-
0,1,ent,-
0.02127659574468085,1,ant,-
0.42925727195707425,1,ent,-
0.043478260869565216,1,ant,-
0.03571428571428571,1,ant,-
1.2272727272727273,0,tmp,-
